,Unnamed: 0,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
2348,2348,KENWOOD  ST,BROOKLYN AV,32.711255,-117.068611,32.713161,-117.0601691,3389
2349,2349,KENWOOD ST,BROOKLYN AV,32.711255,-117.068611,32.713161,-117.0601691,15835
2350,2350,KESTON  CT,BEAGLE  PL,32.8072091,-117.1690918,32.8083402,-117.1676565,3882
2351,2351,KESTON CT,BEAGLE PL,32.8072091,-117.1690918,32.8083402,-117.1676565,23428
2352,2352,KESTREL ST,SALMON RIVER RD,32.947126,-117.123367,32.962502,-117.123756,2799
2353,2353,KETTNER  BL,PACIFIC  HY,32.947126,-117.123367,32.962502,-117.123756,13935
2354,2354,KETTNER BL,INDIA ST,32.947126,-117.123367,32.741543,-117.17971,366234
2355,2355,KETTNER BL,MARKET  BL,32.947126,-117.123367,32.741543,-117.17971,19136
2358,2358,KIKA CT,ALEMANIA RD,32.940838,-117.113121,32.9375055,-117.1124718,36623
2359,2359,KING ARTHUR CT,VIA CASA ALTA CT,32.940838,-117.113121,32.9375055,-117.1124718,25054
2360,2360,KINGSLEY ST,LYTTON ST,32.748737,-117.220467,32.7438833,-117.2118094,89670
2361,2361,KIRKCALDY DR,KEARNY MESA  RD,32.8187609,-117.1594021,32.7438833,-117.2118094,2211
2362,2362,KLAUBER AV,MALLARD ST,32.722912,-117.054779,32.729572,-117.056328,24919
2363,2363,KLINE ST,SILVERADO ST,32.8434375,-117.2741233,32.8453981,-117.272766,5075
2364,2364,KLINE ST,TORREY PINES RD,32.8434375,-117.2741233,32.844807,-117.269913,12204
2365,2365,KNAUL CT,CARMEL MTN RD,32.9641156,-117.1348362,32.9632195,-117.132299,3902
2366,2366,KOSTNER DR,DEL SOL WY,32.577259,-117.043556,32.574226,-117.042213,5893
2368,2368,KRENNING ST,55 ST,32.577259,-117.043556,32.7716241,-117.0763201,45053
2369,2369,KURTZ ST,HANCOCK ST,32.7556776,-117.20939,32.746861,-117.193413,27778
2370,2370,L J COLONY DR,LEBON  DR,32.7556776,-117.20939,32.864976,-117.2251977,2119
2371,2371,L J SC S DR,MUIRLANDS DR,32.824017,-117.256317,32.827713,-117.264038,2178
2372,2372,L J SHORES DR,PRESTWICK DR,32.824017,-117.256317,32.862206,-117.246017,2147
2373,2373,L ST,E HARBOR DR,32.824017,-117.256317,32.7086318,-117.1635315,6489
2374,2374,LA CIMA DR,LA MANCHA DR,32.782764,-117.236633,32.7848196,-117.2367872,70476
2375,2375,LA CRESTA  DR,NARRAGANSETT CT,32.7378166,-117.2353428,32.7365436,-117.2373589,3708
2376,2376,LA CRESTA DR,NARRAGANSETT CT,32.7378166,-117.2353428,32.7365436,-117.2373589,14620
2377,2377,LA CUENTA DR,MARIGOT PL,32.8212659,-117.0979002,32.82671,-117.094223,31462
2378,2378,LA CUENTA DR,RUEDA DR,32.8212659,-117.0979002,32.824516,-117.079399,10363
2390,2390,LA JOLLA COLONY DR,CAMINITO FRANCHE DR,32.8569033,-117.2277188,32.8072962,-117.2614509,15825
2391,2391,LA JOLLA COLONY DR,CAMINITO VALERIANO DR,32.8569033,-117.2277188,32.8578424,-117.2290559,4889
2392,2392,LA JOLLA HERMOSA AV,BEAUMONT AV,32.808975,-117.262657,32.823635,-117.273842,3522
2393,2393,LA JOLLA MESA DR,FORWARD ST E.,32.825523,-117.259613,32.813986,-117.2685908,3300
2394,2394,LA JOLLA MESA DR,NAUTILUS ST,32.825523,-117.259613,32.831383,-117.26693,748
2400,2400,LA JOLLA RANCHO RD,RODEO DR,32.8259293,-117.2561785,32.8449388,-117.248857,4550
2404,2404,LA JOLLA SHORES DR,MUIR COLLEGE DR,32.8509595,-117.2542623,32.8809827,-117.24349,55318
2405,2405,LA JOLLA VILLAGE DR,ESPLANADE CT,32.871796,-117.2313077,32.8698207,-117.2147919,71171
2406,2406,LA JOLLA VILLAGE DR,EXECUTIVE DR,32.871796,-117.2313077,32.876744,-117.2072772,87169
2407,2407,LA JOLLA VILLAGE DR,PRIVATE RD N/O LA JOLLA VILLAGE RD,32.871796,-117.2313077,32.876744,-117.2072772,95431
2408,2408,LA JOLLA VILLAGE DR,UTC 1ST DY DR,32.871796,-117.2313077,32.876744,-117.2072772,15651
2409,2409,LA MANCHA DR,MOORLAND DR,32.7848196,-117.2367872,32.787197,-117.235077,53489
2410,2410,LA MEDIA  RD,PIPER RH RD,32.5638758,-116.962387,32.787197,-117.235077,12210
2414,2414,LA MEDIA RD,PIPER RANCH RD,32.5638758,-116.962387,32.5609375,-116.9538618,148163
2415,2415,LA PINTURA DR,CAMPINA PL,32.828537,-117.252563,32.832748,-117.250504,12798
2416,2416,LA PLAYA  AV,FORTUNA  AV,32.788845,-117.237053,32.79295,-117.23587,19734
2417,2417,LA PLAYA AV,MOORLAND DR,32.788845,-117.237053,32.787197,-117.235077,47439
2421,2421,LAKE ADLON DR,JUNE LAKE DR,32.797691,-117.0252,32.797771,-117.016876,8594
2422,2422,LAKE ASHMERE DR,LAKE MURRAY BL,32.799419,-117.01046,32.797771,-117.016876,12799
2423,2423,LAKE BADIN AV,COWLES MTN BL,32.796551,-117.022491,32.797771,-117.016876,14582
2424,2424,LAKE GABY AV,LAKE BEN AV,32.8020423,-117.0143053,32.802711,-117.014252,20593
2425,2425,LAKE MURRAY BL,BOULDER LAKE AV,32.8020423,-117.0143053,32.800846,-117.017921,31989
2426,2426,LAKE MURRAY BL,COWLES MTN BL,32.8020423,-117.0143053,32.800846,-117.017921,8160
2427,2427,LAKE MURRAY BL,LAKE MURRAY N/O BL,32.8020423,-117.0143053,32.7958979,-117.0162483,5010
2428,2428,LAKE SHORE DR,GOLFCREST DR,32.8020423,-117.0143053,32.79784,-117.042122,37365
2429,2429,LAKEHURST AV,KLEEFELD AV,32.8311794,-117.202309,32.832603,-117.200371,63449
2430,2430,LAKEPORT  RD,KENOVA  ST,32.910366,-117.150223,32.909744,-117.148941,10842
2431,2431,LAKEPORT RD,KENOVA ST,32.910366,-117.150223,32.909744,-117.148941,28675
2432,2432,LAMAS ST,PENNANT WY,32.8467922,-117.2262427,32.8470848,-117.2220501,12805
2433,2433,LAMONT ST,ACADEMY ST,32.7990444,-117.2347334,32.8470848,-117.2220501,93671
2434,2434,LAMONT ST,KENDALL ST,32.7990444,-117.2347334,32.798683,-117.236572,30785
2435,2435,LAMONT ST,LOS ALTOS WY,32.7990444,-117.2347334,32.8111147,-117.2404147,11785
2436,2436,LAMONT ST,MORRELL ST,32.7990444,-117.2347334,32.796627,-117.23204,89795
2437,2437,LAMONT ST,PACIFIC BEACH DR,32.7990444,-117.2347334,32.7933424,-117.2428874,1594
2438,2438,LANA DR,JAMAR DR,32.8303918,-117.1705731,32.8314585,-117.1706024,4177
2439,2439,LANDFAIR RD,EL CAMINO REAL RD,32.962406,-117.237129,33.2844529,-117.4361189,5614
2440,2440,LANDFAIR RD,HALF MILE DR,32.962406,-117.237129,32.9621547,-117.2334332,2629
2441,2441,LANDIS  ST,NORTH PARK  WY,32.7459042,-117.1026726,32.747417,-117.12656,5061
2442,2442,LANDIS ST,LAKE BEN WY,32.7459042,-117.1026726,32.802711,-117.014252,2660
2443,2443,LANDIS ST,NORTH PARK WY,32.7459042,-117.1026726,32.747417,-117.12656,16514
2444,2444,LANDIS ST,WIGHTMAN ST,32.7459042,-117.1026726,32.7477465,-117.1010359,191028
2445,2445,LANDSCAPE DR,RHOADES RD,32.670864,-117.052612,32.672104,-117.052078,38365
2446,2446,LANING RD,NIMITZ BL,32.7304818,-117.2199859,32.672104,-117.052078,92079
2449,2449,LARK ST,INGALLS ST,32.7978821,-116.9492099,32.7507801,-117.1750446,15444
2450,2450,LARKDALE AV,IVERSON ST,32.8016685,-117.1441945,32.8032134,-117.14343881886448,37790
2452,2452,LAURA ST,MISSION GORGE RD,32.803242,-117.078247,32.8371239,-117.026799,9079
2453,2453,LAUREL  ST,MAPLE  ST,32.803242,-117.078247,32.73222,-117.092369,2021
2454,2454,LAUREL  ST,SASSAFRAS  ST,32.803242,-117.078247,32.7358648,-117.178479,20030
2455,2455,LAUREL  ST,WASHINGTON  ST,32.803242,-117.078247,32.7415586,-117.1842436,6743
2457,2457,LAUREL ST,HARBOR ISLAND DR,32.7313776,-117.1624116,32.7292895,-117.1952377,40556
2458,2458,LAUREL ST,JUNIPER ST,32.7313776,-117.1624116,32.7292895,-117.1952377,38336
2459,2459,LAUREL ST,KALMIA ST,32.7313776,-117.1624116,32.7303337,-117.161321,8761
2460,2460,LAUREL ST,MAPLE  ST,32.7313776,-117.1624116,32.7303337,-117.161321,8376
2461,2461,LAUREL ST,MAPLE ST,32.7313776,-117.1624116,32.73222,-117.092369,45648
2462,2462,LAUREL ST,PALM ST,32.7313776,-117.1624116,32.7355749,-117.1604633,91877
2463,2463,LAUREL ST,SAN DIEGO AV,32.7313776,-117.1624116,32.7522126,-117.1939891,8101
2466,2466,LAUREL ST,WASHINGTON ST,32.7313776,-117.1624116,32.7415586,-117.1842436,6773
2467,2467,LAZANJA DR,SAN DIEGUITO RD,32.9865403,-117.162818,32.9744654,-117.2166368,12613
2468,2468,LEA ST,UNIVERSITY AV,32.745186,-117.081596,32.9744654,-117.2166368,110382
2469,2469,LEBON DR,ARRIBA ST,32.864976,-117.2251977,32.8614599,-117.2235932,6558
2470,2470,LEBON DR,DANICA MAE DR,32.864976,-117.2251977,32.8688168,-117.2209362,55200
2471,2471,LEBON DR,REGENTS RD,32.864976,-117.2251977,32.8626995,-117.2226386,133420
2472,2472,LEE CT,LANING RD,32.7289399,-117.2117388,32.7304818,-117.2199859,78506
2474,2474,LEEDS ST,REGENTS RD,32.881809,-117.219063,32.8626995,-117.2226386,63458
2475,2475,LEGACY RD,STONEBRIDGE PY,32.926426,-117.058762,32.8626995,-117.2226386,39532
2476,2476,LEGACY RD,STONEHILL DR,32.926426,-117.058762,32.8626995,-117.2226386,38991
2477,2477,LEGHORN AV,WOODMAN ST,32.6997249,-117.0558603,32.709701,-117.0546294,64816
2478,2478,LEHIGH ST,NASHVILLE ST,32.7740845,-117.2043057,32.775513,-117.204231,36222
2479,2479,LELAND ST,SPORTS ARENA BL,32.7142083,-117.0059438,32.775513,-117.204231,11772
2480,2480,LEON AV,TOCAYO AV,32.565563,-117.097092,32.564552,-117.080063,38683
2481,2481,LEROY  ST,GAGE  DR,32.7217798,-117.2357488,32.721386,-117.23941,6175
2482,2482,LEROY ST,GAGE DR,32.7217798,-117.2357488,32.721386,-117.23941,28248
2488,2488,LINCOLN AV,BLAINE AV,32.7503407,-117.1312925,32.7494064,-117.1494531,4600
2489,2489,LINCOLN AV,CLEVELAND AV,32.7503407,-117.1312925,32.7492544,-117.1523776,85467
2490,2490,LINCOLN AV,HARVEY MILK ST,32.7503407,-117.1312925,32.7494064,-117.1494531,6198
2491,2491,LINCOLN AV,MORROW WY,32.7503407,-117.1312925,32.7522144,-117.150116,24874
2492,2492,LINCOLN AV,POLK AV,32.7503407,-117.1312925,32.752212,-117.1290697,47108
2493,2493,LINCOLN AV,RICHMOND ST,32.7503407,-117.1312925,32.749565,-117.151222,99908
2494,2494,LINCOLN AV,ROBINSON AV,32.7503407,-117.1312925,32.746422,-117.1487465,8676
2495,2495,LINCOLN AV,WASHINGTON ST,32.7503407,-117.1312925,32.746422,-117.1487465,16631
2496,2496,LINCOLN PL,GLENCOE DR,32.716709,-117.034569,32.7113147,-117.0303227,25204
2497,2497,LINDA ROSA AV,LAMPLIGHT DR,32.816212,-117.264535,32.814327,-117.259773,16490
2503,2503,LINDA VISTA RD,KEARNY VILLA RD,32.7974246,-117.1601845,32.8318334,-117.1383588,88480
2504,2504,LINDA VISTA RD,MORLEY ST,32.7974246,-117.1601845,32.7848825,-117.1714754,6092
2505,2505,LINDA VISTA RD,NAPA ST,32.7974246,-117.1601845,32.7647901,-117.1961278,97586
2507,2507,LINDA VISTA RD,WHITNEY ST,32.7974246,-117.1601845,32.6342426,-117.068249,190925
2508,2508,LINDO PASEO RD,MONTEZUMA RD,32.7974246,-117.1601845,32.7699119,-117.0911785,73592
2509,2509,LINNET ST,60 ST,32.708564,-117.0697062,32.7699119,-117.0911785,70248
2510,2510,LIPMANN ST,WELLER ST,32.8572328,-117.1980311,32.85849,-117.195038,660
2511,2511,LIQUID CT,REHCO RD,32.884594,-117.1722801,32.8870397,-117.1719244,18963
2512,2512,LISE ST,GUYMON ST,32.7135821,-117.0866455,32.7114816,-117.089416,52179
2513,2513,LIVERING LN,TRIANA ST,32.828743,-117.178787,32.8328161,-116.9509509,9875
2516,2516,LIVINGSTON ST,UNIVERSITY AV,32.7429511,-117.0504637,32.7484766,-117.1239509,27387
2521,2521,LLOYD ST,CHICAGO ST,32.8037124,-116.9588037,32.796833,-117.20443,10528
2522,2522,LLOYD WY,CHICAGO ST,32.8037124,-116.9588037,32.796833,-117.20443,3464
2523,2523,LOCHMOOR DR,PARK RIDGE BL,32.8037124,-116.9588037,32.7997971,-117.0492814,12880
2524,2524,LOCKMOOR DR,PARK RIDGE BL,32.8037124,-116.9588037,32.7997971,-117.0492814,2870
2525,2525,LOCUST ST,EVERGREEN ST,32.7256083,-117.2299179,32.726189,-117.230888,37173
2526,2526,LOCUST ST,ROSECRANS ST,32.7256083,-117.2299179,32.7547067,-117.2018158,23718
2527,2527,LOFTY TRAIL CT,GRASSY TRAIL DR,32.999313,-117.084213,33.001991,-117.085449,510
2528,2528,LOGAN   AV,FLORENCE   ST,32.6968039,-117.0916289,32.697941,-117.116173,5968
2529,2529,LOGAN   AV,NATIONAL   AV,32.6968039,-117.0916289,32.6961411,-117.1039724,6891
2530,2530,LOGAN  AV,T  ST,32.6968039,-117.0916289,32.6987,-117.092194,9159
2531,2531,LOGAN AV,FLORENCE   ST,32.6968039,-117.0916289,32.697941,-117.116173,5535
2532,2532,LOGAN AV,FLORENCE ST,32.6968039,-117.0916289,32.697941,-117.116173,20994
2533,2533,LOGAN AV,NATIONAL   AV,32.6968039,-117.0916289,32.6961411,-117.1039724,8401
2534,2534,LOGAN AV,NATIONAL AV,32.6968039,-117.0916289,32.6961411,-117.1039724,89385
2535,2535,LOGAN AV,T ST,32.6968039,-117.0916289,32.6987,-117.092194,4055
2536,2536,LOMA ALTA DR,ARAGON DR,32.7501992,-117.0530648,32.748909,-117.052223,14044
2539,2539,LONGFORD ST,LIMERICK AV,32.835243,-117.182701,32.8344783,-117.178741,43976
2541,2541,LORING ST,COLIMA ST,32.8048046,-117.2589538,32.811871,-117.263329,16422
2542,2542,LORING ST,OPAL ST,32.8048046,-117.2589538,32.807178,-117.252892,155583
2543,2543,LORING ST,TURQUOISE ST,32.8048046,-117.2589538,32.8085025,-117.2599681,6058
2544,2544,LOS ALAMOS DR,58 ST,32.8048046,-117.2589538,32.7572006,-117.0728922,5036
2545,2545,LOTUS DR,LELAND ST,32.595818,-117.045471,32.7142083,-117.0059438,4138
2547,2547,LOUISIANA  ST,TEXAS  ST,32.752182,-117.140053,32.7706845,-117.1400061,9173
2548,2548,LOUISIANA ST,TEXAS ST,32.752182,-117.140053,32.7706845,-117.1400061,105501
2549,2549,LOWELL ST,MACAULAY ST,32.7304135,-117.2288023,32.7331343,-117.231703,21442
2550,2550,LUBER ST,ZIRCON ST,32.718103,-117.073373,32.720497,-117.076683,6495
2551,2551,LUDINGTON PL,AL BAHR DR,32.847115,-117.264374,32.8440938,-117.2651143,1462
2552,2552,LUNA AV,CLAIREMONT DR,32.831245,-117.216232,32.8038,-117.1991166,16830
2553,2553,LUNA AV,MORAGA AV,32.831245,-117.216232,32.816031,-117.210751,67310
2559,2559,LYNNHAVEN LN,NAVAJO RD,32.800811,-117.0116521,32.804566,-117.0418303,14200
2560,2560,LYNRIDGE RD,PARK RIDGE BL,32.800811,-117.0116521,32.7997971,-117.0492814,13995
2561,2561,LYTTON ST,SEVILLE ST,32.7438833,-117.2118094,32.746128,-117.212669,257227
2562,2562,Ludington Pl,Al Bahr Dr,32.847115,-117.264374,32.8440938,-117.2651143,1188
2564,2564,MADISON   AV,ADAMS  AV,32.7609805,-117.1391925,32.7633807,-117.1254226,8828
2565,2565,MADISON  AV,ADAMS  AV,32.7609805,-117.1391925,32.7633807,-117.1254226,23775
2566,2566,MADISON AV,ADAMS  AV,32.7609805,-117.1391925,32.7633807,-117.1254226,6100
2567,2567,MADISON AV,ADAMS AV,32.7609805,-117.1391925,32.7633807,-117.1254226,114460
2568,2568,MADISON AV,MISSION AV,32.7609805,-117.1391925,32.759102,-117.143066,157078
2570,2570,MADRA AV,MEREDITH AV,32.786163,-117.056679,32.780769,-117.057648,6811
2571,2571,MAIN SB ST,MANYA ST,32.6837975,-117.1129239,32.593456,-117.08519,17849
2572,2572,MAIN ST,BOSTON AV,32.6837975,-117.1129239,32.693226,-117.100166,125867
2573,2573,MAIN ST,CONIFER AV,32.6837975,-117.1129239,32.585655,-117.084593,5083
2574,2574,MAIN ST,DALBERGIA ST,32.6837975,-117.1129239,32.6866327,-117.1150072,5646
2575,2575,MAIN ST,HARBOR  ST,32.6837975,-117.1129239,32.689965,-117.1315979,16147
2576,2576,MAIN ST,HARBOR DR,32.6837975,-117.1129239,32.689965,-117.1315979,81008
2577,2577,MAIN ST,NATIONAL CITY BL,32.6837975,-117.1129239,32.6796502,-117.1083528,33732
2578,2578,MALAGA ST,MADRID ST,32.746902,-117.21183,32.747608,-117.211632,281922
2579,2579,MALCOLM DR,UNIVERSITY AV,32.753674,-117.06488,32.7484766,-117.1239509,78091
2580,2580,MALCOLM DR,VIEW PL,32.753674,-117.06488,32.755569,-117.066132,104602
2581,2581,MALLARD ST,MACARTHUR DR,32.729572,-117.056328,32.732105,-117.05658,66973
2582,2582,MANZANA WY,PARADISE VALLEY  RD,32.691428,-117.0241540510211,32.688251,-117.048828,2349
2583,2583,MANZANARES WY,DREAM ST,32.703293,-117.082153,32.705326,-117.075546,27589
2584,2584,MAPLE  ST,COVINGTON  RD,32.73222,-117.092369,32.733139,-117.1185694,3613
2585,2585,MAPLE CT,OLIVE ST,32.7323761,-117.1295505,32.734699,-117.0858763,42884
2586,2586,MAPLE ST,COVINGTON RD,32.73222,-117.092369,32.733139,-117.1185694,17955
2587,2587,MAPLE ST,LAUREL ST,32.73222,-117.092369,32.7313776,-117.1624116,17522
2588,2588,MAPLE ST,MYRTLE AVE,32.73222,-117.092369,32.7421411,-117.0928744,4055
2589,2589,MAPLE ST,NUTMEG ST,32.73222,-117.092369,32.7334786,-117.1613503,98567
2590,2590,MARCELLENA RD,54 ST,32.73222,-117.092369,32.7347417,-117.0796148,64086
2591,2591,MARGERUM AV,PARK RIDGE BL,32.73222,-117.092369,32.7997971,-117.0492814,50683
2593,2593,MARILOU RD,54 ST,32.803242,-117.066177,32.7347417,-117.0796148,305104
2594,2594,MARINE ST,PEARL ST,32.839607,-117.270439,32.840359,-117.273132,4925
2595,2595,MARK TR,RAPPAHANNOCK AV,32.839607,-117.270439,32.8057105,-117.2017245,3329
2596,2596,MARKET  ST,BROADWAY  ,32.7116497,-117.130337,32.7158413,-117.13319,11893
2597,2597,MARKET  ST,G  ST,32.7116497,-117.130337,32.7125562,-117.1627743,2397
2598,2598,MARKET PL,FRONT ST,33.1198848,-117.1111762,32.7151596,-117.1647097,44948
2599,2599,MARKET ST,F ST,32.7116497,-117.130337,32.7135823,-117.1648256,13350
2600,2600,MARKET ST,G  ST,32.7116497,-117.130337,32.7125562,-117.1627743,17548
2601,2601,MARKET ST,G ST,32.7116497,-117.130337,32.7125562,-117.1627743,301844
2602,2602,MARKET ST,GATEWAY CTR AV,32.7116497,-117.130337,32.7131763,-117.1126299,12291
2603,2603,MARKET ST,GUYMON ST,32.7116497,-117.130337,32.7114816,-117.089416,154313
2604,2604,MARKET ST,ROSWELL ST,32.7116497,-117.130337,32.714287,-117.079788,4434
2607,2607,MARLESTA DR,ATLAS ST,32.8058999,-117.1733069,32.8076767,-117.158229,2615
2608,2608,MARLESTA DR,BOYD AV,32.8058999,-117.1733069,32.811352,-117.17659,116395
2609,2609,MARLESTA DR,HATTON ST,32.8058999,-117.1733069,32.8158,-117.165466,22028
2610,2610,MARLESTA DR,MT AGUILAR DR,32.8058999,-117.1733069,32.8170989,-117.1745612,2546
2611,2611,MARLESTA DR,PARK MESA WY,32.8058999,-117.1733069,32.7976417,-117.1713349,21369
2612,2612,MARLOWE DR,CELIA VISTA DR,32.747802,-117.0522122,32.7502301,-117.055551,6628
2614,2614,MARNE AV,MADRA AV,32.7834327,-117.0609642,32.786163,-117.056679,39870
2615,2615,MARTIN AV,OCEAN VIEW BL,32.6991075,-117.1273394,32.786163,-117.056679,3772
2616,2616,MARTIN AV,VALLE AV,32.6991075,-117.1273394,32.7001457,-117.1273489,13522
2617,2617,MARY LANE DR,MONTEZUMA RD,32.7701873,-117.0774146,32.7699119,-117.0911785,13530
2618,2618,MARYLAND ST,WASHINGTON ST,32.76165,-117.151283,32.7415586,-117.1842436,45645
2619,2619,MASON ST,PRESIDIO DR,32.756004,-117.195396,32.7588031,-117.1960917,3985
2620,2620,MASON ST,TAYLOR ST,32.756004,-117.195396,32.7555568,-117.1996047,14266
2621,2621,MASON ST,WALLACE ST,32.756004,-117.195396,32.7553182,-117.1978876,6855
2622,2622,MATARO DR,ALAMO DR,32.760033,-117.055666,32.7552884,-117.0539669,10036
2623,2623,MATINAL CR,W BERNARDO DR,32.760033,-117.055666,33.0106507,-117.09151,24487
2624,2624,MATINAL RD,BROKEN BOW CT,33.0315883,-117.0850561,33.025539,-117.093513,52820
2625,2625,MAURY DR,HUDSON DR,32.806252,-117.011963,32.804661,-117.016319,5481
2626,2626,MAX DR,MENLO AV,32.7595506,-117.0955869,32.7479713,-117.0944622,920
2635,2635,MCGUIRE DR,DEL MAR HEIGHTS RD,32.9528483,-117.2288527,32.9485786,-117.2593425,11739
2636,2636,MCGUIRE DR,DEL MAR HTS RD,32.9528483,-117.2288527,32.9485786,-117.2593425,70165
2637,2637,MCGUIRE DR,T RDG DR,32.9528483,-117.2288527,32.9563779,-117.2259865,2712
2638,2638,MCGUIRE DR,TORREY RIDGE DR,32.9528483,-117.2288527,32.9563779,-117.2259865,18209
2640,2640,MEADE  AV,ALDINE  DR,32.757225,-117.143784,32.7635355,-117.0978908,20028
2641,2641,MEADE AV,MONROE AV,32.757225,-117.143784,32.7589932,-117.0862918,22237
2643,2643,MEADOWBROOK  DR,DEEP DELL  RD,32.7105257,-117.036126,32.69862,-117.034698,16822
2644,2644,MEADOWBROOK DR,CARDIFF ST,32.7105257,-117.036126,32.715221,-117.025192,3316
2647,2647,MEADOWBROOK DR,COOLWATER DR,32.7105257,-117.036126,32.702152,-117.029358,1323
2648,2648,MEADOWBROOK DR,GREENLAND DR,32.7105257,-117.036126,32.7331897,-117.1459423,4650
2649,2649,MEADOWBROOK DR,GREENLAWN DR,32.7105257,-117.036126,32.703819,-117.028297,31220
2650,2650,MEANLEY DR,SCRIPPS LAKE DR,32.9088405,-117.1086874,32.911812,-117.10598,48445
2651,2651,MELROSE PL,HILLTOP DR,32.712086,-117.080879,32.7150005,-117.0840492,8906
2652,2652,MENDONCA DR,MIDWAY DR,32.7448394,-117.2073816,32.7507333,-117.2128798,75326
2653,2653,MENLO AV,47 ST,32.7448394,-117.2073816,32.7083421,-117.0949474,159033
2654,2654,MERCER ST,RADCLIFFE DR,32.854149,-117.210297,32.857277,-117.208153,51498
2656,2656,MERCURY ST,KEARNY MESA RD,32.8219016,-117.1488519,32.8914291,-117.1184624,149247
2658,2658,MERCY  RD,CANYONSIDE PK  RD,32.8219016,-117.1488519,32.943848,-117.1316801,29382
2659,2659,MERCY RD,CANYONSIDE PARK RD,32.8219016,-117.1488519,32.943848,-117.1316801,120492
2660,2660,MERCY RD,CANYONSIDE PK RD,32.8219016,-117.1488519,32.943848,-117.1316801,25462
2661,2661,MERRIMAC AV,GENESEE AV,32.834801,-117.203934,32.7914365,-117.1597319,10658
2662,2662,MESA COLLEGE DR,AERO DR,32.8023259,-117.1616968,32.8096863,-117.1463609,158683
2663,2663,MESA COLLEGE DR,ARMSTRONG PL,32.8023259,-117.1616968,32.8042677,-117.1611079,12258
2664,2664,MESA COLLEGE DR,BATISTA ST,32.8023259,-117.1616968,32.814808,-117.1637405,2006
2665,2665,MESA COLLEGE DR,MARKHAM ST,32.8023259,-117.1616968,32.802494,-117.157661,91476
2666,2666,MESA MADERA DR,NEGLEY DR,32.910774,-117.088013,32.908966,-117.081062,20819
2667,2667,MESA MADERA DR,SUNSET RIDGE DR,32.910774,-117.088013,32.918491,-117.082962,2809
2668,2668,MESQUITE RD,MONTEZUMA RD,32.7726579,-117.0866793,32.7699119,-117.0911785,4851
2669,2669,MESSINA WY,45 ST,32.7726579,-117.0866793,32.7591397,-117.0978007,45210
2670,2670,METROPOLITAN DR,MISSION CENTER RD,32.777631,-117.1575801,32.7658291,-117.1535711,20905
2671,2671,MEWALL DR,GROSSMONT COLLEGE DR,32.808982,-117.0068068,32.8177142,-117.005692,29374
2672,2672,MIDVALE DR,39 ST,32.808982,-117.0068068,32.7571463,-117.1103992,3904
2674,2674,MIDWAY DR,CAUBY ST,32.7507333,-117.2128798,32.7494688,-117.208884,46388
2677,2677,MIDWAY DR,JESSOP LN,32.7507333,-117.2128798,32.7461607,-117.1979639,5261
2680,2680,MIDWAY ST,FORWARD ST,32.8131638,-117.2648792,32.813986,-117.2685908,60177
2681,2681,MIDWAY ST,FORWARD € ST,32.8131638,-117.2648792,32.813986,-117.2685908,1964
2682,2682,MILTON ST,ASHTON ST,32.7844961,-117.2038087,32.7805284,-117.2045387,17945
2683,2683,MILTON ST,LISTER ST,32.7844961,-117.2038087,32.78508,-117.199043,58564
2711,2711,MIRA VISTA LN,PARK RIDGE BL,32.8941195,-117.2057214,32.7997971,-117.0492814,10942
2712,2712,MIRALANI DR,JADE COAST DR,32.8966901,-117.1364217,32.902187,-117.140266,104901
2713,2713,MIRAMAR  PL,CAM STA  FE,32.8816443,-117.1796624,32.902187,-117.140266,59085
2714,2714,MIRAMAR  RD,ACTIVITY  RD,32.8938447,-117.1259922,32.8970281,-117.1235773,20737
2715,2715,MIRAMAR  RD,ARJONS  DR,32.8938447,-117.1259922,32.8944372,-117.1472132,4221
2716,2716,MIRAMAR  RD,ARJONS DR,32.8938447,-117.1259922,32.8944372,-117.1472132,5575
2717,2717,MIRAMAR  RD,BLACK MOUNTAIN  RD,32.8938447,-117.1259922,32.9891419,-117.1266465,11540
2718,2718,MIRAMAR  RD,CAM STA FE,32.8938447,-117.1259922,32.9891419,-117.1266465,6602
2719,2719,MIRAMAR  RD,CAM STA FE  ,32.8938447,-117.1259922,32.9891419,-117.1266465,4258
2721,2721,MIRAMAR (PVT) RD,EASTGATE ML,32.8938447,-117.1259922,32.8814355,-117.1990651,79557
