,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
2155,Manila & 1st,Newark Ave,13.0,Manila & 1st,40.72165505394273,-74.04288439126627,Newark Ave,40.72151674031582,-74.04630136759572
2156,Marin Light Rail,Newark Ave,55.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Newark Ave,40.72151674031582,-74.04630136759572
2157,Marshall St & 2 St,Newark Ave,10.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Newark Ave,40.72151674031582,-74.04630136759572
2158,McGinley Square,Newark Ave,21.0,McGinley Square,40.72535372478333,-74.06760777113992,Newark Ave,40.72151674031582,-74.04630136759572
2159,Monmouth and 6th,Newark Ave,42.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Newark Ave,40.72151674031582,-74.04630136759572
2160,Montgomery St,Newark Ave,13.0,Montgomery St,40.71942260191589,-74.05099546395327,Newark Ave,40.72151674031582,-74.04630136759572
2161,Morris Canal,Newark Ave,12.0,Morris Canal,40.71238483701534,-74.038468170639,Newark Ave,40.72151674031582,-74.04630136759572
2162,Newport PATH,Newark Ave,23.0,Newport PATH,40.727220293617044,-74.03375238731287,Newark Ave,40.72151674031582,-74.04630136759572
2163,Newport Pkwy,Newark Ave,27.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Newark Ave,40.72151674031582,-74.04630136759572
2164,Oakland Ave,Newark Ave,22.0,Oakland Ave,40.73759292489517,-74.05245382611778,Newark Ave,40.72151674031582,-74.04630136759572
2165,Paulus Hook,Newark Ave,22.0,Paulus Hook,40.714145417895736,-74.03355037847584,Newark Ave,40.72151674031582,-74.04630136759572
2166,Pershing Field,Newark Ave,23.0,Pershing Field,40.742657183344456,-74.05181096657569,Newark Ave,40.72151674031582,-74.04630136759572
2167,Riverview Park,Newark Ave,32.0,Riverview Park,40.744459053317044,-74.04391302290752,Newark Ave,40.72151674031582,-74.04630136759572
2168,South Waterfront Walkway - Sinatra Dr & 1 St,Newark Ave,8.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Newark Ave,40.72151674031582,-74.04630136759572
2169,Van Vorst Park,Newark Ave,38.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Newark Ave,40.72151674031582,-74.04630136759572
2170,Warren St,Newark Ave,24.0,Warren St,40.72112066810259,-74.03803718607728,Newark Ave,40.72151674031582,-74.04630136759572
2171,Washington St,Newark Ave,31.0,Washington St,40.724291891746596,-74.03548133892006,Newark Ave,40.72151674031582,-74.04630136759572
2172,Willow Ave & 12 St,Newark Ave,8.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Newark Ave,40.72151674031582,-74.04630136759572
2173,12 St & Sinatra Dr N,Newport PATH,15.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Newport PATH,40.727220293617044,-74.03375238731287
2174,14 St Ferry - 14 St & Shipyard Ln,Newport PATH,18.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Newport PATH,40.727220293617044,-74.03375238731287
2175,4 St & Grand St,Newport PATH,10.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Newport PATH,40.727220293617044,-74.03375238731287
2176,5 Corners Library,Newport PATH,8.0,5 Corners Library,40.73497416679167,-74.05952595831847,Newport PATH,40.727220293617044,-74.03375238731287
2177,6 St & Grand St,Newport PATH,8.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Newport PATH,40.727220293617044,-74.03375238731287
2178,8 St & Washington St,Newport PATH,11.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Newport PATH,40.727220293617044,-74.03375238731287
2179,9 St HBLR - Jackson St & 8 St,Newport PATH,17.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Newport PATH,40.727220293617044,-74.03375238731287
2180,Adams St & 11 St,Newport PATH,7.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Newport PATH,40.727220293617044,-74.03375238731287
2181,Adams St & 2 St,Newport PATH,7.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Newport PATH,40.727220293617044,-74.03375238731287
2182,Baldwin at Montgomery,Newport PATH,6.0,Baldwin at Montgomery,40.723616579328976,-74.0641941937696,Newport PATH,40.727220293617044,-74.03375238731287
2183,Bergen Ave,Newport PATH,8.0,Bergen Ave,40.72211326699647,-74.07143150747063,Newport PATH,40.727220293617044,-74.03375238731287
2184,Bergen Ave & Sip Ave,Newport PATH,20.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Newport PATH,40.727220293617044,-74.03375238731287
2185,Bloomfield St & 15 St,Newport PATH,7.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Newport PATH,40.727220293617044,-74.03375238731287
2186,Brunswick & 6th,Newport PATH,27.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Newport PATH,40.727220293617044,-74.03375238731287
2187,Brunswick St,Newport PATH,17.0,Brunswick St,40.72414786663121,-74.05066483953951,Newport PATH,40.727220293617044,-74.03375238731287
2188,Christ Hospital,Newport PATH,13.0,Christ Hospital,40.73478751985362,-74.0504451350773,Newport PATH,40.727220293617044,-74.03375238731287
2189,Church Sq Park - 5 St & Park Ave,Newport PATH,7.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Newport PATH,40.727220293617044,-74.03375238731287
2190,City Hall,Newport PATH,48.0,City Hall,40.717730294069206,-74.04387749609651,Newport PATH,40.727220293617044,-74.03375238731287
2191,City Hall - Washington St & 1 St,Newport PATH,23.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Newport PATH,40.727220293617044,-74.03375238731287
2192,Clinton St & 7 St,Newport PATH,8.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Newport PATH,40.727220293617044,-74.03375238731287
2193,Clinton St & Newark St,Newport PATH,26.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Newport PATH,40.727220293617044,-74.03375238731287
2194,Columbus Dr at Exchange Pl,Newport PATH,87.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Newport PATH,40.727220293617044,-74.03375238731287
2195,Columbus Drive,Newport PATH,98.0,Columbus Drive,40.718414308152724,-74.03889053483775,Newport PATH,40.727220293617044,-74.03375238731287
2196,Columbus Park - Clinton St & 9 St,Newport PATH,9.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Newport PATH,40.727220293617044,-74.03375238731287
2197,Dixon Mills,Newport PATH,8.0,Dixon Mills,40.721632342323566,-74.04998467723249,Newport PATH,40.727220293617044,-74.03375238731287
2198,Essex Light Rail,Newport PATH,46.0,Essex Light Rail,40.712771947644676,-74.03648087782008,Newport PATH,40.727220293617044,-74.03375238731287
2199,Grand St,Newport PATH,71.0,Grand St,40.71515821580811,-74.03768259947958,Newport PATH,40.727220293617044,-74.03375238731287
2200,Grand St & 14 St,Newport PATH,11.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Newport PATH,40.727220293617044,-74.03375238731287
2201,Grove St PATH,Newport PATH,60.0,Grove St PATH,40.71960099717589,-74.04314261412735,Newport PATH,40.727220293617044,-74.03375238731287
2202,Hamilton Park,Newport PATH,101.0,Hamilton Park,40.72757525453402,-74.04424621144935,Newport PATH,40.727220293617044,-74.03375238731287
2203,Harborside,Newport PATH,180.0,Harborside,40.719258962545155,-74.03423038123101,Newport PATH,40.727220293617044,-74.03375238731287
2204,Heights Elevator,Newport PATH,10.0,Heights Elevator,40.74873175053401,-74.04046738441166,Newport PATH,40.727220293617044,-74.03375238731287
2205,Hilltop,Newport PATH,8.0,Hilltop,40.731153329839415,-74.05754064420803,Newport PATH,40.727220293617044,-74.03375238731287
2206,Hoboken Ave at Monmouth St,Newport PATH,67.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Newport PATH,40.727220293617044,-74.03375238731287
2207,Hoboken Terminal - Hudson St & Hudson Pl,Newport PATH,17.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Newport PATH,40.727220293617044,-74.03375238731287
2208,Hoboken Terminal - River St & Hudson Pl,Newport PATH,23.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Newport PATH,40.727220293617044,-74.03375238731287
2209,Hudson St & 4 St,Newport PATH,29.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Newport PATH,40.727220293617044,-74.03375238731287
2210,JC Medical Center,Newport PATH,22.0,JC Medical Center,40.716536226401026,-74.04961717509839,Newport PATH,40.727220293617044,-74.03375238731287
2211,Jersey & 3rd,Newport PATH,25.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Newport PATH,40.727220293617044,-74.03375238731287
2212,Jersey & 6th St,Newport PATH,8.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Newport PATH,40.727220293617044,-74.03375238731287
2213,Journal Square,Newport PATH,7.0,Journal Square,40.733696637992765,-74.0625064269518,Newport PATH,40.727220293617044,-74.03375238731287
2214,Lafayette Park,Newport PATH,7.0,Lafayette Park,40.71347729768909,-74.06284897649236,Newport PATH,40.727220293617044,-74.03375238731287
2215,Leonard Gordon Park,Newport PATH,14.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,Newport PATH,40.727220293617044,-74.03375238731287
2216,Madison St & 1 St,Newport PATH,9.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Newport PATH,40.727220293617044,-74.03375238731287
2217,Mama Johnson Field - 4 St & Jackson St,Newport PATH,8.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Newport PATH,40.727220293617044,-74.03375238731287
2218,Manila & 1st,Newport PATH,44.0,Manila & 1st,40.72165505394273,-74.04288439126627,Newport PATH,40.727220293617044,-74.03375238731287
2219,Marin Light Rail,Newport PATH,65.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Newport PATH,40.727220293617044,-74.03375238731287
2220,Marshall St & 2 St,Newport PATH,16.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Newport PATH,40.727220293617044,-74.03375238731287
2221,Monmouth and 6th,Newport PATH,12.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Newport PATH,40.727220293617044,-74.03375238731287
2222,Montgomery St,Newport PATH,11.0,Montgomery St,40.71942260191589,-74.05099546395327,Newport PATH,40.727220293617044,-74.03375238731287
2223,Morris Canal,Newport PATH,23.0,Morris Canal,40.71238483701534,-74.038468170639,Newport PATH,40.727220293617044,-74.03375238731287
2224,Newark Ave,Newport PATH,30.0,Newark Ave,40.72151674031582,-74.04630136759572,Newport PATH,40.727220293617044,-74.03375238731287
2225,Newport Pkwy,Newport PATH,105.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Newport PATH,40.727220293617044,-74.03375238731287
2226,Oakland Ave,Newport PATH,17.0,Oakland Ave,40.73759292489517,-74.05245382611778,Newport PATH,40.727220293617044,-74.03375238731287
2227,Paulus Hook,Newport PATH,41.0,Paulus Hook,40.714145417895736,-74.03355037847584,Newport PATH,40.727220293617044,-74.03375238731287
2228,Pershing Field,Newport PATH,7.0,Pershing Field,40.742657183344456,-74.05181096657569,Newport PATH,40.727220293617044,-74.03375238731287
2229,Riverview Park,Newport PATH,8.0,Riverview Park,40.744459053317044,-74.04391302290752,Newport PATH,40.727220293617044,-74.03375238731287
2230,South Waterfront Walkway - Sinatra Dr & 1 St,Newport PATH,45.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Newport PATH,40.727220293617044,-74.03375238731287
2231,Southwest Park - Jackson St & Observer Hwy,Newport PATH,18.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Newport PATH,40.727220293617044,-74.03375238731287
2232,Stevens - River Ter & 6 St,Newport PATH,16.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Newport PATH,40.727220293617044,-74.03375238731287
2233,Van Vorst Park,Newport PATH,25.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Newport PATH,40.727220293617044,-74.03375238731287
2234,Warren St,Newport PATH,110.0,Warren St,40.72112066810259,-74.03803718607728,Newport PATH,40.727220293617044,-74.03375238731287
2235,Washington St,Newport PATH,121.0,Washington St,40.724291891746596,-74.03548133892006,Newport PATH,40.727220293617044,-74.03375238731287
2236,Willow Ave & 12 St,Newport PATH,10.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Newport PATH,40.727220293617044,-74.03375238731287
2237,11 St & Washington St,Newport Pkwy,16.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Newport Pkwy,40.72874290486994,-74.03211046211277
2238,12 St & Sinatra Dr N,Newport Pkwy,24.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Newport Pkwy,40.72874290486994,-74.03211046211277
2239,14 St Ferry - 14 St & Shipyard Ln,Newport Pkwy,45.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Newport Pkwy,40.72874290486994,-74.03211046211277
2240,6 St & Grand St,Newport Pkwy,15.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Newport Pkwy,40.72874290486994,-74.03211046211277
2241,8 St & Washington St,Newport Pkwy,17.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Newport Pkwy,40.72874290486994,-74.03211046211277
2242,9 St HBLR - Jackson St & 8 St,Newport Pkwy,7.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Newport Pkwy,40.72874290486994,-74.03211046211277
2243,Adams St & 11 St,Newport Pkwy,11.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Newport Pkwy,40.72874290486994,-74.03211046211277
2244,Adams St & 2 St,Newport Pkwy,8.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Newport Pkwy,40.72874290486994,-74.03211046211277
2245,Bergen Ave & Sip Ave,Newport Pkwy,7.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Newport Pkwy,40.72874290486994,-74.03211046211277
2246,Bloomfield St & 15 St,Newport Pkwy,22.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Newport Pkwy,40.72874290486994,-74.03211046211277
2247,Brunswick & 6th,Newport Pkwy,17.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Newport Pkwy,40.72874290486994,-74.03211046211277
2248,Brunswick St,Newport Pkwy,21.0,Brunswick St,40.72414786663121,-74.05066483953951,Newport Pkwy,40.72874290486994,-74.03211046211277
2249,Christ Hospital,Newport Pkwy,14.0,Christ Hospital,40.73478751985362,-74.0504451350773,Newport Pkwy,40.72874290486994,-74.03211046211277
